Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2013-125017,2013-02-06,2013-02-11,Standard Class,Karen Bern,Corporate,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808
US-2012-163279,2012-03-22,2012-03-26,Standard Class,Justin Deggeller,Corporate,United States,San Diego,California,West,Office Supplies,Paper,Staples,105.52,4,0.0,48.5392
US-2012-163279,2012-03-22,2012-03-26,Standard Class,Justin Deggeller,Corporate,United States,San Diego,California,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332
US-2012-163279,2012-03-22,2012-03-26,Standard Class,Justin Deggeller,Corporate,United States,San Diego,California,West,Technology,Phones,ClearOne CHATAttach 160 -�speaker phone,1487.976,3,0.2,185.997
CA-2012-150196,2012-07-02,2012-07-03,First Class,Steven Roelle,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Xerox 209,19.44,3,0.0,9.3312
US-2012-106495,2012-06-15,2012-06-17,First Class,Amy Cox,Consumer,United States,Tampa,Florida,South,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,-0.7295
CA-2011-124730,2011-11-26,2011-11-26,Same Day,Lynn Smith,Consumer,United States,Utica,New York,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888
CA-2011-124730,2011-11-26,2011-11-26,Same Day,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806
CA-2011-124730,2011-11-26,2011-11-26,Same Day,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672
CA-2011-124730,2011-11-26,2011-11-26,Same Day,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.712
CA-2011-124730,2011-11-26,2011-11-26,Same Day,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448
CA-2014-117632,2014-05-13,2014-05-19,Standard Class,Charles Sheldon,Corporate,United States,San Francisco,California,West,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.7724
CA-2014-117632,2014-05-13,2014-05-19,Standard Class,Charles Sheldon,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0.0,2.0979
CA-2014-117632,2014-05-13,2014-05-19,Standard Class,Charles Sheldon,Corporate,United States,San Francisco,California,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.7055
CA-2014-117632,2014-05-13,2014-05-19,Standard Class,Charles Sheldon,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,4,0.2,6.4692
CA-2011-115056,2011-05-02,2011-05-02,Same Day,Andrew Roberts,Consumer,United States,Columbus,Ohio,East,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602
CA-2014-161067,2014-09-04,2014-09-07,Second Class,Katrina Bavinger,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Xerox 189,419.4,4,0.0,201.312
CA-2014-161067,2014-09-04,2014-09-07,Second Class,Katrina Bavinger,Home Office,United States,New York City,New York,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246
CA-2014-161067,2014-09-04,2014-09-07,Second Class,Katrina Bavinger,Home Office,United States,New York City,New York,East,Furniture,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784
CA-2014-161067,2014-09-04,2014-09-07,Second Class,Katrina Bavinger,Home Office,United States,New York City,New York,East,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224
CA-2013-122063,2013-12-04,2013-12-08,Standard Class,Michael Moore,Consumer,United States,Richmond,Indiana,Central,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528
CA-2013-122063,2013-12-04,2013-12-08,Standard Class,Michael Moore,Consumer,United States,Richmond,Indiana,Central,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946
CA-2012-111206,2012-07-18,2012-07-22,Standard Class,Roland Fjeld,Consumer,United States,San Diego,California,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864
CA-2013-142895,2013-07-22,2013-07-27,Standard Class,Beth Paige,Consumer,United States,Concord,North Carolina,South,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358
CA-2013-142895,2013-07-22,2013-07-27,Standard Class,Beth Paige,Consumer,United States,Concord,North Carolina,South,Furniture,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0
CA-2012-101868,2012-06-09,2012-06-16,Standard Class,Max Jones,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8
CA-2012-101868,2012-06-09,2012-06-16,Standard Class,Max Jones,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3,0.7,-26.964
CA-2012-101868,2012-06-09,2012-06-16,Standard Class,Max Jones,Consumer,United States,Miami,Florida,South,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.1675
CA-2014-133207,2014-11-28,2014-12-04,Standard Class,Doug O'Connell,Consumer,United States,Los Angeles,California,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568
CA-2012-132948,2012-03-27,2012-04-03,Standard Class,Mark Van Huff,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.348
CA-2012-134992,2012-09-22,2012-09-26,Second Class,Michael Grace,Home Office,United States,Arlington,Virginia,South,Office Supplies,Paper,Xerox 214,32.4,5,0.0,15.552
CA-2012-134992,2012-09-22,2012-09-26,Second Class,Michael Grace,Home Office,United States,Arlington,Virginia,South,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354
CA-2012-126725,2012-11-17,2012-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996
CA-2012-126725,2012-11-17,2012-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0.0,6.098
CA-2012-126725,2012-11-17,2012-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456
CA-2012-126725,2012-11-17,2012-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047
CA-2012-126725,2012-11-17,2012-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Xerox 203,32.4,5,0.0,15.552
CA-2012-126725,2012-11-17,2012-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196
CA-2012-126725,2012-11-17,2012-11-21,Standard Class,Brian Stugart,Consumer,United States,San Diego,California,West,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372
CA-2012-121783,2012-11-10,2012-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,Central,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91
CA-2012-121783,2012-11-10,2012-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,Central,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918
CA-2012-121783,2012-11-10,2012-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,Central,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995
CA-2012-121783,2012-11-10,2012-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,Central,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896
CA-2012-121783,2012-11-10,2012-11-14,Standard Class,Philisse Overcash,Home Office,United States,Roseville,Minnesota,Central,Furniture,Furnishings,Staples,29.22,3,0.0,12.8568
US-2011-138835,2011-09-10,2011-09-14,Standard Class,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,South,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0.0,4.7236
CA-2012-112214,2012-08-05,2012-08-11,Standard Class,Anna H�berlin,Corporate,United States,Dallas,Texas,Central,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
CA-2012-112214,2012-08-05,2012-08-11,Standard Class,Anna H�berlin,Corporate,United States,Dallas,Texas,Central,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896
CA-2012-112214,2012-08-05,2012-08-11,Standard Class,Anna H�berlin,Corporate,United States,Dallas,Texas,Central,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,-2.1792
CA-2012-112214,2012-08-05,2012-08-11,Standard Class,Anna H�berlin,Corporate,United States,Dallas,Texas,Central,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439
US-2014-153255,2014-09-04,2014-09-08,Second Class,Joe Kamberova,Consumer,United States,Concord,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098
CA-2012-108119,2012-11-01,2012-11-08,Standard Class,MaryBeth Skach,Consumer,United States,Conway,Arkansas,South,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294
CA-2012-157434,2012-04-29,2012-05-04,Second Class,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884
CA-2013-101525,2013-05-02,2013-05-05,Second Class,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,Xerox 1914,109.92,2,0.0,53.8608
CA-2013-101525,2013-05-02,2013-05-05,Second Class,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,Xerox 1994,19.44,3,0.0,9.3312
CA-2013-101525,2013-05-02,2013-05-05,Second Class,Chris McAfee,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.3524
US-2011-117968,2011-08-05,2011-08-07,Second Class,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,East,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.2516
US-2011-117968,2011-08-05,2011-08-07,Second Class,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0.0,2.0064
US-2011-117968,2011-08-05,2011-08-07,Second Class,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,East,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671
CA-2013-158211,2013-01-04,2013-01-08,Standard Class,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 312,4.672,1,0.2,0.584
CA-2013-158211,2013-01-04,2013-01-08,Standard Class,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178
CA-2013-152247,2013-11-08,2013-11-13,Standard Class,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196
CA-2013-128223,2013-06-15,2013-06-15,Same Day,Ed Braxton,Corporate,United States,Anaheim,California,West,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843
CA-2013-154235,2013-09-25,2013-09-29,Standard Class,Ruben Dartt,Consumer,United States,Bloomington,Indiana,Central,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515
CA-2014-129910,2014-03-31,2014-04-04,Standard Class,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0.0,16.7328
CA-2014-133095,2014-06-05,2014-06-05,Same Day,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7,0.0,54.04
CA-2014-133095,2014-06-05,2014-06-05,Same Day,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0.0,4.3884
CA-2012-130554,2012-04-07,2012-04-09,First Class,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 331,11.736,3,0.2,1.0269
CA-2011-152443,2011-05-21,2011-05-26,Standard Class,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514
CA-2011-152443,2011-05-21,2011-05-26,Standard Class,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906
CA-2011-152443,2011-05-21,2011-05-26,Standard Class,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464
CA-2013-133319,2013-09-06,2013-09-12,Standard Class,Mark Van Huff,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368
CA-2013-133935,2013-09-19,2013-09-23,Standard Class,Jane Waco,Corporate,United States,San Diego,California,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
CA-2013-133935,2013-09-19,2013-09-23,Standard Class,Jane Waco,Corporate,United States,San Diego,California,West,Office Supplies,Paper,Xerox 1945,368.91,9,0.0,180.7659
CA-2013-133935,2013-09-19,2013-09-23,Standard Class,Jane Waco,Corporate,United States,San Diego,California,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219
CA-2013-136301,2013-03-14,2013-03-16,Second Class,Edward Hooks,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0.0,7.3528
CA-2013-136301,2013-03-14,2013-03-16,Second Class,Edward Hooks,Corporate,United States,San Francisco,California,West,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0.0,196.5036
US-2011-109456,2011-10-16,2011-10-17,Same Day,Lynn Smith,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232
US-2011-109456,2011-10-16,2011-10-17,Same Day,Lynn Smith,Consumer,United States,San Francisco,California,West,Technology,Accessories,Logitech�Illuminated - Keyboard,179.97,3,0.0,86.3856
CA-2014-151596,2014-10-09,2014-10-12,First Class,Barry Pond,Corporate,United States,Cranston,Rhode Island,East,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0.0,11.1176
CA-2012-147879,2012-05-07,2012-05-12,Standard Class,Chris Cortes,Consumer,United States,Owensboro,Kentucky,South,Office Supplies,Paper,Xerox 1902,45.68,2,0.0,21.0128
CA-2013-166625,2013-04-15,2013-04-18,First Class,Jill Matthias,Consumer,United States,Baltimore,Maryland,East,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2,0.0,11.7782
CA-2013-146157,2013-11-22,2013-11-27,Standard Class,Roger Demir,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1910,38.432,1,0.2,13.4512
CA-2013-146157,2013-11-22,2013-11-27,Standard Class,Roger Demir,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176
CA-2013-146157,2013-11-22,2013-11-27,Standard Class,Roger Demir,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394
CA-2014-159954,2014-09-11,2014-09-15,Standard Class,Shahid Shariari,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0.0,1.3622
CA-2014-100825,2014-09-10,2014-09-15,Standard Class,Keith Dawkins,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688
CA-2011-168305,2011-11-01,2011-11-08,Standard Class,Paul Lucas,Home Office,United States,Los Angeles,California,West,Office Supplies,Labels,Avery 475,44.4,3,0.0,22.2
CA-2011-168305,2011-11-01,2011-11-08,Standard Class,Paul Lucas,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,Staples,21.4,5,0.0,9.63
CA-2013-167682,2013-04-04,2013-04-10,Standard Class,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.0472
CA-2013-167682,2013-04-04,2013-04-10,Standard Class,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0.0,124.7808
CA-2014-108000,2014-01-13,2014-01-17,Standard Class,Linda Southworth,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,Staples,9.78,1,0.0,4.89
CA-2012-146465,2012-11-20,2012-11-24,Standard Class,Patrick Bzostek,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2,7.56
CA-2013-159639,2013-11-28,2013-12-03,Standard Class,Pamela Coakley,Corporate,United States,Westfield,New Jersey,East,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148
US-2014-153948,2014-11-07,2014-11-07,Same Day,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.1718
US-2014-153948,2014-11-07,2014-11-07,Same Day,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Staples,45.36,4,0.0,22.2264
US-2014-153948,2014-11-07,2014-11-07,Same Day,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0.0,12.672
US-2014-153948,2014-11-07,2014-11-07,Same Day,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,Labels,Avery 503,41.4,4,0.0,19.872
US-2014-153948,2014-11-07,2014-11-07,Same Day,Frank Merwin,Home Office,United States,San Francisco,California,West,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0.0,1.017
US-2013-113985,2013-12-03,2013-12-08,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264
US-2013-113985,2013-12-03,2013-12-08,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0.0,26.865
US-2013-113985,2013-12-03,2013-12-08,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0.0,5.6628
US-2013-113985,2013-12-03,2013-12-08,Standard Class,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598
CA-2013-155383,2013-12-18,2013-12-23,Standard Class,Steve Carroll,Home Office,United States,Seattle,Washington,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0.0,13.0284
CA-2011-120432,2011-08-24,2011-08-26,Second Class,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,South,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.043
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 485,87.71,7,0.0,41.2237
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0.0,27.434
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0.0,58.7916
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,53.2608
US-2012-126977,2012-09-17,2012-09-23,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0.0,1.356
CA-2013-130288,2013-11-27,2013-12-01,Second Class,Dean Katz,Corporate,United States,New York City,New York,East,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508
CA-2014-146458,2014-11-20,2014-11-23,Second Class,Richard Bierner,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,Newell 349,22.96,7,0.0,6.6584
CA-2014-150420,2014-06-04,2014-06-09,Standard Class,Giulietta Dortch,Corporate,United States,Bellingham,Washington,West,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0.0,362.835
US-2011-118997,2011-04-08,2011-04-12,Standard Class,Ruben Ausman,Corporate,United States,Decatur,Alabama,South,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392
CA-2011-114314,2011-10-11,2011-10-15,Standard Class,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,South,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,1,0.0,3.4357
CA-2011-114314,2011-10-11,2011-10-15,Standard Class,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,South,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248
US-2014-169551,2014-07-08,2014-07-10,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,0.5,-45.3492
US-2014-169551,2014-07-08,2014-07-10,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 216,15.552,3,0.2,5.4432
US-2014-169551,2014-07-08,2014-07-10,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Apple iPhone 5S,683.988,2,0.4,-113.998
US-2014-169551,2014-07-08,2014-07-10,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Plastic Stacking Crates & Casters,13.392,3,0.2,1.0044
US-2014-169551,2014-07-08,2014-07-10,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.776,3,0.2,4.8231
US-2014-169551,2014-07-08,2014-07-10,First Class,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,0.2,85.787
CA-2013-103107,2013-07-05,2013-07-05,Same Day,Rick Bensley,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636
CA-2013-103107,2013-07-05,2013-07-05,Same Day,Rick Bensley,Home Office,United States,Seattle,Washington,West,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
CA-2013-103107,2013-07-05,2013-07-05,Same Day,Rick Bensley,Home Office,United States,Seattle,Washington,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
CA-2014-122077,2014-05-20,2014-05-26,Standard Class,Jason Fortune-,Consumer,United States,Plano,Texas,Central,Technology,Phones,Jabra Supreme Plus Driver Edition�Headset,95.992,1,0.2,9.5992
CA-2014-122077,2014-05-20,2014-05-26,Standard Class,Jason Fortune-,Consumer,United States,Plano,Texas,Central,Office Supplies,Labels,Avery 491,13.216,4,0.2,4.2952
CA-2014-112431,2014-10-13,2014-10-15,Second Class,Robert Waldorf,Consumer,United States,Los Angeles,California,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,12,0.0,130.752
CA-2014-112431,2014-10-13,2014-10-15,Second Class,Robert Waldorf,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 343,5.88,2,0.0,1.5876
CA-2013-151092,2013-08-07,2013-08-14,Standard Class,Vivek Gonzalez,Consumer,United States,Los Angeles,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4,0.2,18.4772
CA-2011-104178,2011-08-25,2011-08-29,Standard Class,Janet Molinari,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,1,0.0,2.6376
CA-2011-104178,2011-08-25,2011-08-29,Standard Class,Janet Molinari,Corporate,United States,Los Angeles,California,West,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0.0,30.432
